Code,Localitate,Shannon,Simpson,Inverse Simpson
104047,Letca Noua,0.16805089856903224,0.07686181185254481,1.0832614367376463
104083,Luica,0.1680039934715324,0.07683465089143549,1.0832295655005133
104118,Mihai Bravu,0.08536297376283464,0.031078551714766922,1.0320754089712523
104136,Oras Mihailesti,0.14372160574789666,0.059524143775813276,1.0632915171419608
104181,Manastirea,0.4176792423003248,0.2509502110249199,1.335024740302368
104225,Marsa,-0.0,0.0,1.0
104243,Moara Vlasiei,0.03480448597793154,0.01046156075259741,1.0105721620683619
104270,Movilita,0.14366853337139704,0.06307533046205771,1.0673216668456005
104323,Nana,0.4722009168017228,0.2958818225236912,1.420216139830656
104341,Nicolae Balcescu,0.1353586867158899,0.058533664787647544,1.062172870763823
104387,Niculesti,0.1492099507104388,0.06447218403911026,1.0689153042156103
104421,Nuci,0.10489626394542759,0.04261542985981781,1.0445123424681662
104485,Ogrezeni,-0.0,0.0,1.0
104519,Oinacu,0.02289001203834781,0.006836464006423348,1.0068835229634001
104546,Peris,0.024428223598961248,0.006584283978453009,1.0066279241130007
104582,Petrachioaia,0.3024482183078243,0.16373648791524764,1.1957953271296782
104635,Plataresti,0.19530115309744905,0.08859646538363442,1.0972088235546804
104680,Prundu,0.4634369589625411,0.2885073346379159,1.4054958662027701
104715,Putineiu,0.26129666915235333,0.13531907346515926,1.1564959620509299
104751,Radovanu,0.10441368506336274,0.04237295985904854,1.0442478732146199
104788,Rasuceni,0.19725705994089254,0.09423165543387046,1.1040350504620562
104831,Roata De Jos,0.20648543572258013,0.09990467426929017,1.1109934374875086
104886,Sarulesti,0.5820683858749854,0.3930993572112287,1.6477161655405346
104975,Schitu,0.12325914215152725,0.047805091244193854,1.0502051531725356
105026,Sinesti,0.38019154448601344,0.22139207084490398,1.2843434577980049
105106,Singureni,0.3120340891702675,0.1705704086842752,1.2056478457848354
105142,Slobozia Moara,0.016725520769046803,0.004739309753386545,1.0047618777671328
105160,Snagov,0.03923500519295955,0.009789381870433767,1.009886161278421
105222,Sohatu,0.14318869890639546,0.06281085729642566,1.0670204705052715
105259,Spantov,0.6327100500170051,0.4407905998708669,1.7882388954282227
105295,Stanesti,0.053246349306886764,0.01863189237527152,1.0189856306013119
105348,Stoenesti,0.0646055327982403,0.023536724143104593,1.0241040546276048
105384,Soldanu,0.5805579554965528,0.39170430790437516,1.6439373367168262
105419,Stefanestii De Jos,0.7015523677062345,0.36941107957036445,1.5858191725263358
105455,Tamadau Mare,0.12402034191477063,0.05247147858559198,1.0553772022685566
105534,Tartasesti,0.11895398067843833,0.04599891016177449,1.0482168318796938
105570,Tunari,0.32464076705338213,0.16840733691882526,1.2025118118465006
105605,Ulmeni,0.398024399632398,0.2353144376731302,1.3077270570626303
105623,Ulmi,0.0034729310160691103,0.000785237413215123,1.0007858544955663
105712,Valea Argovei,0.1344144846735586,0.05802284172761474,1.061596866992009
105776,Valea Dragului,0.30552246359922725,0.16591950514161025,1.1989250511963838
105794,Valea Macrisului,0.15860514955243743,0.07144120707596247,1.0769377314827784
105829,Vasilati,0.08149416694601741,0.031234504772768235,1.0322415537368432
105874,Varasti,0.5348890453765911,0.35028549999281355,1.539137575025552
105909,Vedea,0.3857297881635021,0.225688725659847,1.2914702822223179
105936,Vidra,0.3917712517381945,0.23040371268736348,1.299382567829054
105972,Vanatorii Mici,0.012269378205344728,0.0033098791959356166,1.003320870877365
106318,Municipiul Baia Mare,0.5162769962425398,0.25720767900480224,1.3462713220570102
106363,Grosi,0.08055547492399884,0.030794755750330083,1.0317732038007805
106407,Recea,0.23625985181998177,0.09944247583028809,1.110423235786044
106461,Oras Tautii-Magheraus,0.4464305410283249,0.2385761126763397,1.3133289047640917
106559,Municipiul Sighetu Marmatiei,0.5772049289680522,0.2889774854422412,1.4064252249761446
106620,Sarasau,0.1597301475622499,0.05976582813400011,1.063564833019617
106648,Vadu Izei,0.014140203873983334,0.0039001411166956768,1.0039154117751488
106684,Oras Baia Sprie,0.6566788445353883,0.3630393620551926,1.5699557247784752
106746,Oras Borsa,0.11912781163185934,0.041001119246793616,1.0427540845663876
106782,Oras Cavnic,0.4664515941519123,0.2622235413098908,1.3554241101369073
106817,Oras Targu Lapus,0.4096592404219764,0.21981999852429446,1.2817554898978523
106979,Oras Viseu De Sus,0.3686849936681731,0.15343856654796062,1.1812491810810248
107001,Ardusat,0.022756720453274162,0.006789811815309799,1.0068362285204904
107047,Arinis,0.3632458809802944,0.1989776965211817,1.24840468942878
107083,Asuaju De Sus,0.03151692421800711,0.009964162987795566,1.0100644467758522
107118,Baita De Sub Codru,0.06819223491538862,0.025132539662365616,1.025780468304544
107154,Baiut,0.6607404255107927,0.4582389829390153,1.8458323292158034
107190,Basesti,0.18713329125719336,0.08810876239454424,1.0966220079336544
107234,Bicaz,-0.0,0.0,1.0
107270,Bistra,0.4410887070519597,0.22702857069436555,1.2937088773103902
107314,Barsana,-0.0,0.0,1.0
107350,Bocicoiu Mare,0.8992046661348465,0.5525784172855557,2.235028524849292
107403,Bogdan Voda,-0.0,0.0,1.0
107430,Boiu Mare,-0.0,0.0,1.0
107485,Botiza,-0.0,0.0,1.0
107519,Budesti,0.007907255112232087,0.0019979999999999443,1.002001999995992
107546,Calinesti,-0.0,0.0,1.0
107582,Cernesti,0.14894732087136914,0.0634007216254926,1.067692473280063
107662,Cicarlau,0.04404876213837605,0.014839353319526571,1.0150628766684178
107715,Campulung La Tisa,0.7529638323376606,0.436813809046409,1.7756117178704127
107733,Copalnic-Manastur,0.2891116118471697,0.14695680423790336,1.1722735788386591
